37.38713078200817	(8, 12, 2)	[0.7567034607548044, -0.1698327147133567, 0.42752585935354204, 0.614795578601721, 0.45244656761214697, -0.07405220490899111, -0.13552417695388286, -0.7133497341948714, 0.9608101047394124, -0.037577286901501195, -0.12047419164103124, 0.11561652974013614, -0.21983129184333228, -0.6434372800911767, -0.8924703944591135, -0.9549714236594038, 0.20527238746651832, -0.3318711365911633, 0.24032563342164925, -0.7332086164931249, 0.8797919622317139, 0.9820027349070333, 0.6639740079000958, -0.06250414866893483, 0.11451403899361257, -0.8054116412710899, -0.46153816444400575, -0.06805230801984186, 0.755305474693178, -0.3790856136501919, -0.6350300021270845, -0.5620167245008392, -0.1784070683232737, 0.0096028759119966, -0.0899171217284973, -0.0018396762943968525, 0.18011622497813096, -0.19812411117170492, -0.14871934741178738, 0.7586543152142988, 0.8338936895805562, 0.3317623532833833, -0.7614384866013972, -0.8521521320893561, -0.2508122639292083, 0.6009565942619983, -0.0018941050298197926, 0.7547827973419914, -0.3457147751037528, 0.2894358329074236, 0.11105811198309068, -0.9859162984426248, 0.7305648347872908, 0.5248938970567725, -0.707263481029935, 0.04563993780087339, -0.6303035460289774, -0.14307173903361758, -0.9627366636963024, 0.3719224748419796, 0.005627937185477272, -0.9270726682796933, -0.7164955645992956, 0.8570032231658424, 0.5929154261150678, -0.5621401513479176, 0.005607168655198835, -0.9533989715149291, -0.12727314714440818, -0.3949613600885358, -0.8337898734235729, -0.28609766942486115, -0.9093082736997062, -0.7085467780001127, -0.14497083523606547, 0.08166613597362993, 0.679841291461744, -0.34724200351898116, 0.4187864327543791, -0.10953672956505733, 0.3993904730982556, -0.42811696504093, -0.511232577973951, -0.17154548261710478, 0.6910848769109621, -0.5107734542094164, -0.8824737554804702, 0.33002852875209254, -0.082360460720732, 0.7572729297262608, -0.8799663619047371, 0.6711616629079389, -0.022551366198014566, -0.5332226030351381, -0.5176413627185243, 0.8494752830493801, -0.5888248259327546, -0.9621935207090444, -0.5771965320079275, 0.4971255668337846, -0.5036582126123486, -0.030235312612927556, -0.33797406698030286, 0.2559356458743065, -0.18692397698540808, 0.7968814836897637, -0.4108678487283437, 0.7936720289621624, -0.5189738542585178, 0.12076462361489093, -0.46431887766541946, -0.9639484358420969, 0.8809973755347762, 0.9630003974730421, -0.7969267872494821, 0.6974121777755602, 0.014402001608912807, 0.4709889332074242, 0.03579047421412285, 0.3440728923321281]
31.05893538799137	(8, 12, 2)	[0.0025572505431428194, 0.33509837659063724, -0.4873831707610101, 0.8343562042659507, 0.2857462937864317, 0.3546893952015906, 0.9970178283283158, 0.017440414095095447, -0.6188329952615679, 0.8903791055161911, -0.24658833314705841, 0.11460196627484676, 0.5630316432328728, 0.7465149851719685, -0.16847018330774577, 0.374943405108789, -0.9181739520194923, 0.4489638130403304, 0.5696548785654558, -0.9105220175135833, -0.6003030991498837, -0.7085231220782373, -0.9776303440607998, 0.08169280526158484, -0.7575991375811975, -0.09460254415613822, 0.5636133423209049, 0.6930314292066888, 0.9831602843616674, -0.35133740126509116, 0.8998958041659684, 0.12315033090562655, 0.12524184010174877, 0.997309785216298, 0.35502228764855004, 0.44851112485113265, 0.39975584040631995, -0.19489472314297962, 0.799187011719376, 0.216555262828811, 0.4638605183997533, -0.3394774319514633, -0.4485697079501443, -0.8760777530330679, 0.42468006132316494, 0.3279287867371772, 0.5746659845768061, -0.12063111500755808, 0.26207538344846015, -0.3961612962907215, 0.29469616502813434, -0.4992077033558515, -0.7851511925315255, 0.03606779597839771, -0.3525536659861839, 0.3127181638426684, -0.43171457580304495, -0.13997664124101972, 0.6964486942306121, 0.044325559927805847, 0.20350352035418195, 0.23183294270484822, 0.2145104741215944, 0.21111012808331897, 0.15886881595021674, -0.6173754168374215, 0.15780112664509827, -0.49606215894484174, -0.8862176646483939, -0.6371971670623733, 0.07016411317888815, -0.2995869143343439, -0.36641242317071043, -0.4657107711566211, 0.1103324665745482, 0.2759386499891776, 0.4373153521517783, -0.29057361788942737, 0.08386743093582383, 0.2028197820904203, 0.2225110734680038, 0.7871971181741113, -0.6313851925684868, -0.15441038665843432, 0.7676982215735999, 0.861723483104827, -0.14076673293229613, 0.7653125438989075, 0.6842133271644786, 0.46194287842985005, -0.9809217232388427, 0.8720379040618282, -0.350019892319702, -0.6436233568108272, 0.5421100921251447, 0.6025157643108876, -0.4625500193583614, 0.7793082779747584, 0.1910447199778469, 0.12329844113406452, -0.5128016755680871, -0.345209930042641, -0.7273313369636096, 0.04270831061879132, -0.5626472008136971, -0.021781175490340976, 0.3235217591971866, 0.7525170811224426, -0.3616665354362889, -0.2683883440698309, -0.4199984438846085, -0.4208462889952058, 0.4122095528201828, -0.5972750552568808, 0.9485415905864811, -0.19019868046850674, -0.09837956378993007, 0.5843688375941445, -0.2872615585631575, -0.3029515582251625]
34.81703282363014	(8, 12, 2)	[0.25475181912790124, 0.9512616840504571, 0.49563033041738747, -0.024682141612613062, -0.8332390631908366, -0.08831404838711565, -0.2356085917164943, 0.8288247079381919, 0.5020870361508458, 0.5068495736214342, 0.1745066981896113, 0.6218125033414246, -0.4080945266196514, 0.7258227665611838, 0.48407016167992456, -0.14340378605034432, 0.19776312829954468, -0.24570686880224568, 0.9944080501106957, -0.16874101612694803, -0.3477033306512507, -0.08213564526731276, -0.7198879842198378, -0.22676471255123576, -0.9801132258415926, 0.6711690899882483, 0.48282414555300623, -0.7946487663052859, 0.823500094843211, 0.2775184544450173, 0.1794295546536437, 0.4342451741036233, -0.4969870043833944, 0.31225389998951725, -0.9502278618654068, -0.4440087446965362, -0.9745136860992256, -0.16173949474245397, -0.1885530919055276, 0.9158586203362911, 0.733474723702306, -0.5058822310413864, 0.14016465115183063, 0.27958686750513073, 0.4990755996175473, -0.045431363794710355, -0.431994554694338, -0.2024426959722756, -0.1551130229091502, 0.19774862598217746, -0.6202187639863699, 0.12511986378366968, -0.258373839656832, 0.27871985689689205, -0.7518543298323543, 0.021197440230393605, -0.039485143228568775, -0.621548908117092, -0.089936409765913, 0.46019925084537205, 0.3631110468593408, 0.6839927777281787, 0.11202867906381364, 0.621748275861159, -0.5120777408998012, 0.03328726628969192, 0.20447546268510863, 0.16370202466763284, 0.4633152079523693, -0.762939351260346, 0.9459708365103292, -0.32939028812085347, -0.2546932144762679, -0.8666693446963067, -0.8864358721285073, -0.09245949631658501, -0.13850207422526473, 0.39436616511420497, -0.3709715481569431, 0.4969451650606318, 0.672750822140727, 0.9764478110787684, 0.6270001382305872, 0.20216887063564992, 0.8687072913172689, 0.6899107396376456, -0.26214199393142, -0.4578594880969904, -0.0133030304472459, -0.5709363661871345, -0.1742335802830104, 0.6265168035988551, 0.9474940757464605, -0.2652261334614816, -0.6456379472438076, -0.7135651022121774, 0.8232470653994235, 0.7793082779747584, 0.1910447199778469, -0.26079813974181487, -0.6442881021081976, -0.5237850685985737, 0.056762026740460714, 0.36439061609809564, 0.6710481705212636, -0.35438418664827065, 0.7364278959689614, -0.9384961713178661, 0.9053699507825603, -0.4192423050345484, 0.13484532394377924, -0.40462176526764226, -0.5269187894104739, -0.9919115845392588, -0.7119488914534122, -0.37234544338382203, -0.1788859277598951, 0.5872256011348524, -0.31604922024957705, -0.6386466324222153]
57.55860439501703	(8, 12, 2)	[0.7567034607548044, -0.1698327147133567, 0.42752585935354204, 0.614795578601721, 0.45244656761214697, -0.07405220490899111, -0.13552417695388286, -0.7133497341948714, 0.9608101047394124, -0.037577286901501195, -0.12047419164103124, 0.11561652974013614, -0.21983129184333228, -0.6434372800911767, -0.8924703944591135, -0.9549714236594038, 0.20527238746651832, -0.3318711365911633, 0.24032563342164925, -0.7332086164931249, 0.8797919622317139, 0.9820027349070333, 0.6639740079000958, 0.08054817871208006, 0.11451403899361257, -0.8054116412710899, -0.46153816444400575, -0.06805230801984186, 0.755305474693178, -0.3790856136501919, -0.6350300021270845, -0.5620167245008392, -0.1784070683232737, 0.0096028759119966, -0.0899171217284973, -0.0018396762943968525, 0.18011622497813096, -0.19812411117170492, -0.14871934741178738, 0.7586543152142988, 0.8338936895805562, 0.3317623532833833, -0.7614384866013972, -0.8521521320893561, -0.2508122639292083, 0.5598395777603865, -0.0018941050298197926, 0.7547827973419914, -0.3457147751037528, 0.2894358329074236, 0.11105811198309068, -0.9859162984426248, 0.7305648347872908, 0.5248938970567725, -0.707263481029935, 0.04563993780087339, -0.6303035460289774, -0.14307173903361758, -0.9627366636963024, 0.3719224748419796, 0.005627937185477272, -0.9270726682796933, -0.7164955645992956, 0.8570032231658424, 0.5929154261150678, -0.5621401513479176, 0.005607168655198835, -0.9533989715149291, -0.12727314714440818, -0.3949613600885358, -0.8337898734235729, -0.28609766942486115, -0.9093082736997062, -0.7085467780001127, -0.14497083523606547, 0.08166613597362993, 0.679841291461744, -0.34724200351898116, 0.4187864327543791, -0.10953672956505733, 0.3993904730982556, -0.42811696504093, -0.511232577973951, -0.17154548261710478, 0.6910848769109621, -0.5107734542094164, -0.8824737554804702, 0.33002852875209254, -0.082360460720732, 0.7572729297262608, -0.8799663619047371, 0.6711616629079389, -0.022551366198014566, -0.5332226030351381, -0.5176413627185243, 0.8494752830493801, -0.5888248259327546, -0.9621935207090444, -0.5771965320079275, 0.4971255668337846, -0.5036582126123486, -0.030235312612927556, -0.33797406698030286, 0.2559356458743065, -0.18692397698540808, 0.7968814836897637, -0.4108678487283437, 0.7936720289621624, -0.5189738542585178, 0.12076462361489093, -0.46431887766541946, -0.9639484358420969, -0.32457793735606333, 0.5296222770293517, -0.7969267872494821, 0.6974121777755602, 0.014402001608912807, 0.4709889332074242, 0.03579047421412285, 0.3440728923321281]
30.82999954931438	(8, 12, 2)	[0.6828959468234312, -0.8200074607375645, 0.25491930730009993, 0.6848060762157615, 0.19328363972189644, -0.7125238619214995, 0.6072988597348472, 0.8884052351975749, -0.27582524780954376, 0.2654910319677466, 0.9085940575359805, 0.5483302192500581, -0.31307530193515976, -0.10923969923968802, 0.994737200083113, 0.9453102253345556, 0.23281248139419608, 0.28444762640024734, 0.981721609765192, 0.5990536729942073, -0.6332051035251087, -0.6175859066267528, -0.059054294268359175, 0.19238227213113146, 0.5565206030873058, -0.7415959252633517, -0.6728515029680999, -0.9797284066749656, 0.4318218823066367, -0.06020120692994757, 0.9318784428891178, -0.11948013254266932, 0.9764750979946368, 0.5398904312864643, 0.34151974474630076, -0.12240844560493014, -0.8627840708399195, -0.8695596306167321, -0.6428999376322004, -0.5137662726485475, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6109509029181086, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, 0.04136693623844101, 0.7400831026555827, -0.7348320899077658, 0.627529774816685, 0.05969228780393854, 0.7770756777548695, -0.6442334915800847, 0.09974782723819486, 0.5149275004423084, -0.3214593719510972, -0.3472920000887876, 0.09280952715237278, -0.38806540798468614, -0.5828133483084856, 0.9332625499740002, 0.8233962633204226, 0.08049088693659656, 0.32525813484755983, 0.48390804996157133, -0.8273812571559345, -0.43226372107943867, 0.6843003866143813, -0.41013112085403347, 0.7604640195266783, 0.3325661310351018, -0.11483905752223555, 0.5414838842576799, 0.5970605712679569, -0.9847821155062955, -0.9713626388561907, 0.570391369452317, 0.06928241489326514, 0.6741731449714554, -0.8257353354572448, -0.6547962977938102, -0.9319815665225828, -0.07725957941242712, 0.10420976955671479, 0.4760634554703751, 0.6767432015613855, -0.2712354865943174, 0.18307081221771226, 0.6655132398049426, 0.0040706090948445794, 0.39787244433150004, -0.588374423261949, -0.046447078867474456, -0.020079193517599014, 0.03733552576762178, 0.0726485349961834, 0.17946702313977636, -0.744648311877605, -0.792930523126343, 0.5752592296083237, 0.8718086371494109]
47.50602439045906	(8, 12, 2)	[0.7567034607548044, -0.1698327147133567, 0.42752585935354204, 0.614795578601721, 0.45244656761214697, -0.07405220490899111, -0.13552417695388286, 0.4513063490906004, 0.9218901264589272, 0.027269032762053058, -0.39276691903680105, -0.2690058826752202, 0.8209217138361204, 0.9243307358026704, -0.8314848198518718, -0.9486661140641368, -0.297954180829874, 0.1735317698072345, 0.5313576583000466, 0.5392857258640864, -0.2174500987987531, -0.08235168920390246, 0.511891536259544, -0.5883104933527035, 0.019111518845805087, 0.4828518828269135, -0.11538650849606125, 0.6263783522531263, 0.9771149280088731, -0.02017338009812053, 0.28796858177577467, -0.04860071356352247, 0.5206377857538584, -0.6469335668356804, 0.9639971553421587, -0.27530539578297564, 0.21830351871339748, 0.24155932029392013, 0.470842515080951, -0.8808532822387685, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6094527041049943, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, -0.6173754168374215, 0.15780112664509827, -0.49606215894484174, -0.8862176646483939, -0.6371971670623733, 0.07016411317888815, -0.2995869143343439, -0.36641242317071043, -0.4657107711566211, 0.1103324665745482, 0.2759386499891776, 0.09280952715237278, -0.38806540798468614, -0.5828133483084856, 0.4969451650606318, 0.672750822140727, 0.9764478110787684, 0.6270001382305872, 0.20216887063564992, 0.8687072913172689, 0.63739146434141, -0.26214199393142, -0.22445594069558372, -0.0133030304472459, -0.5709363661871345, -0.1742335802830104, 0.6265168035988551, 0.9474940757464605, -0.2652261334614816, -0.6456379472438076, -0.7135651022121774, 0.8232470653994235, -0.08263629391607141, -0.05944102908456217, -0.8369209541604901, -0.3591761591278728, 0.5285374495172988, 0.985618348234407, 0.8773942507535748, -0.1774890325864198, 0.884122156806195, 0.7043608986409544, 0.21758372057229725, -0.35329039808499796, 0.24186670994787285, -0.04289478801265867, -0.06222125207138984, 0.2572860195045352, -0.5027341554532039, -0.7969267872494821, 0.6974121777755602, -0.6656826483085141, 0.5141819732683779, 0.24315612888582772, 0.3440728923321281]
41.16386676207185	(8, 12, 2)	[0.6328984721204487, -0.871860609990107, -0.958164759006424, -0.058536640604629264, 0.9115596987565326, 0.1491609471844626, -0.7766887568500385, 0.4513063490906004, 0.9218901264589272, 0.027269032762053058, -0.39276691903680105, -0.2690058826752202, 0.824814304748953, 0.9243307358026704, -0.8314848198518718, 0.9453102253345556, 0.23281248139419608, 0.28444762640024734, 0.981721609765192, 0.5990536729942073, -0.6332051035251087, -0.6175859066267528, -0.059054294268359175, 0.19238227213113146, 0.5565206030873058, -0.7415959252633517, -0.6728515029680999, -0.9797284066749656, 0.4318218823066367, -0.06020120692994757, 0.9318784428891178, -0.11948013254266932, 0.9764750979946368, 0.5398904312864643, 0.34151974474630076, -0.12240844560493014, -0.8627840708399195, -0.8695596306167321, -0.6428999376322004, -0.5137662726485475, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6109509029181086, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, 0.04136693623844101, 0.7400831026555827, -0.7348320899077658, 0.627529774816685, 0.05969228780393854, 0.7770756777548695, -0.6442334915800847, 0.09974782723819486, 0.5149275004423084, -0.3214593719510972, -0.3472920000887876, 0.09280952715237278, -0.38806540798468614, -0.5828133483084856, 0.9332625499740002, 0.8233962633204226, 0.08049088693659656, 0.32525813484755983, 0.48390804996157133, -0.8273812571559345, -0.43226372107943867, 0.6843003866143813, -0.41013112085403347, 0.7604640195266783, 0.3325661310351018, -0.11483905752223555, 0.5414838842576799, 0.5970605712679569, -0.9847821155062955, -0.9713626388561907, 0.570391369452317, 0.06928241489326514, 0.6741731449714554, -0.8257353354572448, -0.6547962977938102, -0.9319815665225828, -0.07725957941242712, 0.10420976955671479, 0.4760634554703751, 0.6767432015613855, -0.2712354865943174, 0.18307081221771226, 0.6655132398049426, 0.0040706090948445794, 0.39787244433150004, -0.588374423261949, -0.046447078867474456, -0.020079193517599014, 0.03733552576762178, 0.0726485349961834, 0.17946702313977636, -0.744648311877605, -0.792930523126343, 0.5752592296083237, 0.9320386023890417]
61.77675478160381	(8, 12, 2)	[0.6328984721204487, -0.871860609990107, -0.958164759006424, -0.058536640604629264, 0.9115596987565326, 0.1491609471844626, -0.7766887568500385, 0.4513063490906004, 0.9218901264589272, 0.027269032762053058, -0.39276691903680105, -0.2690058826752202, 0.824814304748953, 0.9243307358026704, -0.8314848198518718, 0.9453102253345556, 0.23281248139419608, 0.28444762640024734, 0.981721609765192, 0.5990536729942073, -0.6332051035251087, -0.6175859066267528, -0.059054294268359175, 0.19238227213113146, 0.5565206030873058, -0.7415959252633517, -0.6728515029680999, -0.9797284066749656, 0.4318218823066367, -0.06020120692994757, 0.9318784428891178, -0.11948013254266932, 0.9764750979946368, 0.5398904312864643, 0.34151974474630076, -0.12240844560493014, -0.8627840708399195, -0.8695596306167321, -0.6428999376322004, -0.5137662726485475, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6109509029181086, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, 0.04136693623844101, 0.7400831026555827, -0.7348320899077658, 0.627529774816685, 0.05969228780393854, 0.7770756777548695, -0.6442334915800847, 0.09974782723819486, 0.5149275004423084, -0.3214593719510972, -0.3472920000887876, 0.09280952715237278, -0.38806540798468614, -0.5828133483084856, 0.9332625499740002, 0.8233962633204226, 0.08049088693659656, 0.32525813484755983, 0.48390804996157133, -0.8273812571559345, -0.43226372107943867, 0.6843003866143813, -0.41013112085403347, 0.7604640195266783, 0.3325661310351018, -0.11483905752223555, 0.5414838842576799, 0.5970605712679569, -0.9847821155062955, -0.9713626388561907, 0.570391369452317, 0.06928241489326514, 0.6741731449714554, -0.8257353354572448, -0.6547962977938102, -0.9319815665225828, -0.07725957941242712, 0.10420976955671479, 0.4760634554703751, 0.6767432015613855, -0.2712354865943174, 0.18307081221771226, 0.6655132398049426, 0.0040706090948445794, 0.39787244433150004, -0.588374423261949, -0.046447078867474456, -0.020079193517599014, 0.03733552576762178, 0.0726485349961834, 0.17946702313977636, -0.744648311877605, -0.792930523126343, 0.5752592296083237, 0.9320386023890417]
62.40618169307709	(8, 12, 2)	[0.6328984721204487, -0.871860609990107, -0.958164759006424, -0.058536640604629264, 0.9115596987565326, 0.1491609471844626, -0.7766887568500385, 0.4513063490906004, 0.9218901264589272, 0.027269032762053058, -0.39276691903680105, -0.2690058826752202, 0.824814304748953, 0.9243307358026704, -0.8314848198518718, 0.9453102253345556, 0.23281248139419608, 0.28444762640024734, 0.981721609765192, 0.5990536729942073, -0.6332051035251087, -0.6175859066267528, -0.059054294268359175, 0.19238227213113146, 0.5565206030873058, -0.7415959252633517, -0.6728515029680999, -0.9797284066749656, 0.4318218823066367, -0.06020120692994757, 0.9318784428891178, -0.11948013254266932, 0.9764750979946368, 0.5398904312864643, 0.34151974474630076, -0.12240844560493014, -0.8627840708399195, -0.8695596306167321, -0.6428999376322004, -0.5137662726485475, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6109509029181086, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, 0.04136693623844101, 0.7400831026555827, -0.7348320899077658, 0.627529774816685, 0.05969228780393854, 0.7770756777548695, -0.6442334915800847, 0.09974782723819486, 0.5149275004423084, -0.3214593719510972, -0.3472920000887876, 0.09280952715237278, -0.38806540798468614, -0.5828133483084856, 0.9332625499740002, 0.8233962633204226, 0.08049088693659656, 0.32525813484755983, 0.48390804996157133, -0.8273812571559345, -0.43226372107943867, 0.6843003866143813, -0.41013112085403347, 0.7604640195266783, 0.3325661310351018, -0.11483905752223555, 0.5414838842576799, 0.5970605712679569, -0.9847821155062955, -0.9713626388561907, 0.570391369452317, 0.06928241489326514, 0.6741731449714554, -0.8257353354572448, -0.6547962977938102, -0.9319815665225828, -0.07725957941242712, 0.10420976955671479, 0.4760634554703751, 0.6767432015613855, -0.2712354865943174, 0.18307081221771226, 0.6655132398049426, 0.0040706090948445794, 0.39787244433150004, -0.588374423261949, -0.046447078867474456, -0.008068353395886893, 0.03733552576762178, 0.0726485349961834, 0.17946702313977636, -0.744648311877605, -0.792930523126343, 0.5752592296083237, 0.9320386023890417]
71.03221170604229	(8, 12, 2)	[0.6328984721204487, -0.871860609990107, -0.958164759006424, -0.058536640604629264, 0.9115596987565326, 0.1491609471844626, -0.7766887568500385, 0.4513063490906004, 0.9218901264589272, 0.027269032762053058, -0.39276691903680105, -0.2690058826752202, 0.824814304748953, 1.0, -0.8314848198518718, 0.9453102253345556, 0.23281248139419608, 0.28444762640024734, 0.981721609765192, 0.5990536729942073, -0.6332051035251087, -0.6175859066267528, -0.059054294268359175, 0.19238227213113146, 0.5565206030873058, -0.7096970469007099, -0.6728515029680999, -0.9797284066749656, 0.4318218823066367, -0.06020120692994757, 0.9318784428891178, -0.11948013254266932, 0.9764750979946368, 0.5398904312864643, 0.34151974474630076, -0.12240844560493014, -0.8627840708399195, -0.8695596306167321, -0.6428999376322004, -0.5137662726485475, 0.1799144818533993, 0.2645207164305705, -0.07547202519123619, -0.13542399233441493, 0.321924307081636, 0.6103134071228327, -0.8564836759800061, 0.5474573150844249, -0.7383096996557112, 0.8910853202664717, 0.24065884287715633, -0.10595493220685981, 0.46826367100871047, -0.03458448556971483, -0.5552371446337523, 0.9313043564849632, 0.5944289263308022, -0.8690551011951597, -0.6109509029181086, 0.2722843571204798, 0.44329612889087566, -0.18167953722673813, -0.4614461368173919, 0.2559226722465837, -0.7657926281610439, 0.04136693623844101, 0.7400831026555827, -0.7348320899077658, 0.627529774816685, 0.05969228780393854, 0.7770756777548695, -0.6442334915800847, 0.09974782723819486, 0.5149275004423084, -0.3214593719510972, -0.2543767231930302, 0.09280952715237278, -0.38806540798468614, -0.5527570570999352, 0.9332625499740002, 0.8233962633204226, 0.08049088693659656, 0.32525813484755983, 0.48390804996157133, -0.8784502122536868, -0.43226372107943867, 0.729787593789728, -0.41013112085403347, 0.7604640195266783, 0.3325661310351018, -0.11483905752223555, 0.5414838842576799, 0.5970605712679569, -0.9847821155062955, -0.9713626388561907, 0.570391369452317, 0.06928241489326514, 0.6741731449714554, -0.8257353354572448, -0.6547962977938102, -0.9319815665225828, -0.07725957941242712, 0.10420976955671479, 0.4760634554703751, 0.6767432015613855, -0.2712354865943174, 0.18307081221771226, 0.6655132398049426, 0.0040706090948445794, 0.39787244433150004, -0.588374423261949, -0.046447078867474456, -0.020079193517599014, 0.03733552576762178, 0.0726485349961834, 0.2184829239356436, -0.744648311877605, -0.792930523126343, 0.5752592296083237, 0.9320386023890417]
